DATE	rout	cout	cilv	evap	fnca	fcon
UNITS	m3/s	m3/s	M(m3)	mm	-	-
2000-10-01	-9999	0	0.164	0.804	1	0
2000-10-02	-9999	0	0.162	0.558	1	0
2000-10-03	-9999	0	0.162	0.017	1	0
2000-10-04	-9999	0	0.162	0	1	0
2000-10-05	-9999	0	0.162	0	1	0
2000-10-06	-9999	0	0.162	0	1	0
2000-10-07	-9999	0	0.162	0	1	0
2000-10-08	-9999	0	0.16	0.18	1	0
2000-10-09	-9999	0	0.156	0.687	1	0
2000-10-10	-9999	0	0.153	0.667	1	0
2000-10-11	-9999	0	0.15	0.446	1	0
2000-10-12	-9999	0	0.148	0.36	1	0
2000-10-13	-9999	0	0.147	0.324	1	0
2000-10-14	-9999	0	0.145	0.246	1	0
2000-10-15	-9999	0	0.142	0.594	1	0
2000-10-16	-9999	0	0.139	0.472	1	0
2000-10-17	-9999	0	0.136	0.467	1	0
2000-10-18	-9999	0	0.131	0.74	1	0
2000-10-19	-9999	0	0.127	0.696	1	0
2000-10-20	-9999	0	0.125	0.192	1	0
2000-10-21	-9999	0	0.121	0.702	1	0
2000-10-22	-9999	0	0.118	0.389	1	0
2000-10-23	-9999	0	0.115	0.536	1	0
2000-10-24	-9999	0	0.112	0.437	1	0
2000-10-25	-9999	0	0.109	0.423	1	0
2000-10-26	-9999	0	0.107	0.22	1	0
2000-10-27	-9999	0	0.107	0.035	1	0
2000-10-28	-9999	0	0.104	0.32	1	0
2000-10-29	-9999	0	0.1	0.635	1	0
2000-10-30	-9999	0	0.096	0.579	1	0
2000-10-31	-9999	0	0.095	0.154	1	0
2000-11-01	-9999	0	0.095	0.004	1	0
2000-11-02	-9999	0	0.095	0.025	1	0
2000-11-03	-9999	0	0.095	0	1	0
2000-11-04	-9999	0	0.093	0.244	1	0
2000-11-05	-9999	0	0.093	0.072	0.999	0.001
2000-11-06	-9999	0	0.094	0	0.999	0.001
2000-11-07	-9999	0	0.094	0	0.998	0.002
2000-11-08	-9999	0	0.094	0	0.998	0.002
2000-11-09	-9999	0	0.094	0	0.998	0.002
2000-11-10	-9999	0	0.095	0	0.998	0.002
2000-11-11	-9999	0	0.095	0	0.998	0.002
2000-11-12	-9999	0	0.095	0	0.998	0.002
2000-11-13	-9999	0	0.095	0	0.998	0.002
2000-11-14	-9999	0	0.095	0	0.997	0.003
2000-11-15	-9999	0	0.095	0	0.997	0.003
2000-11-16	-9999	0	0.096	0	0.997	0.003
2000-11-17	-9999	0	0.098	0	0.994	0.006
2000-11-18	-9999	0	0.101	0	0.991	0.009
2000-11-19	-9999	0	0.102	0	0.99	0.01
2000-11-20	-9999	0	0.102	0	0.99	0.01
2000-11-21	-9999	0	0.102	0	0.99	0.01
2000-11-22	-9999	0	0.102	0	0.99	0.01
2000-11-23	-9999	0	0.102	0	0.99	0.01
2000-11-24	-9999	0	0.102	0	0.99	0.01
2000-11-25	-9999	0	0.102	0	0.99	0.01
2000-11-26	-9999	0	0.102	0	0.99	0.01
2000-11-27	-9999	0	0.102	0	0.99	0.01
2000-11-28	-9999	0	0.103	0	0.989	0.011
2000-11-29	-9999	0	0.103	0	0.989	0.011
2000-11-30	-9999	0	0.103	0	0.989	0.011
2000-12-01	-9999	0	0.104	0	0.988	0.012
2000-12-02	-9999	0	0.104	0	0.988	0.012
2000-12-03	-9999	0	0.104	0	0.988	0.012
2000-12-04	-9999	0	0.104	0	0.988	0.012
2000-12-05	-9999	0	0.104	0	0.988	0.012
2000-12-06	-9999	0	0.105	0	0.987	0.013
2000-12-07	-9999	0	0.106	0	0.986	0.014
2000-12-08	-9999	0	0.107	0	0.985	0.015
2000-12-09	-9999	0	0.107	0	0.985	0.015
2000-12-10	-9999	0	0.107	0	0.985	0.015
2000-12-11	-9999	0	0.107	0	0.985	0.015
2000-12-12	-9999	0	0.107	0	0.985	0.015
2000-12-13	-9999	0	0.107	0	0.985	0.015
2000-12-14	-9999	0	0.108	0	0.984	0.016
2000-12-15	-9999	0	0.112	0	0.98	0.02
2000-12-16	-9999	0	0.113	0	0.979	0.021
2000-12-17	-9999	0	0.114	0	0.978	0.022
2000-12-18	-9999	0	0.114	0	0.978	0.022
2000-12-19	-9999	0	0.119	0	0.972	0.028
2000-12-20	-9999	0	0.121	0	0.97	0.03
2000-12-21	-9999	0	0.121	0	0.97	0.03
2000-12-22	-9999	0	0.122	0	0.969	0.031
2000-12-23	-9999	0	0.122	0	0.969	0.031
2000-12-24	-9999	0	0.122	0	0.969	0.031
2000-12-25	-9999	0	0.122	0	0.969	0.031
2000-12-26	-9999	0	0.122	0	0.969	0.031
2000-12-27	-9999	0	0.122	0	0.969	0.031
2000-12-28	-9999	0	0.122	0	0.969	0.031
2000-12-29	-9999	0	0.122	0	0.969	0.031
2000-12-30	-9999	0	0.122	0	0.969	0.031
2000-12-31	-9999	0	0.122	0	0.969	0.031
2001-01-01	-9999	0	0.122	0	0.969	0.031
2001-01-02	-9999	0	0.124	0	0.967	0.033
2001-01-03	-9999	0	0.124	0	0.967	0.033
2001-01-04	-9999	0	0.124	0.267	0.967	0.033
2001-01-05	-9999	0	0.124	0	0.967	0.033
2001-01-06	-9999	0	0.124	1.029	1	0
2001-01-07	-9999	0	0.124	0	1	0
2001-01-08	-9999	0	0.124	0	1	0
2001-01-09	-9999	0	0.124	0	1	0
2001-01-10	-9999	0	0.124	0	1	0
2001-01-11	-9999	0	0.124	0	1	0
2001-01-12	-9999	0	0.124	0	1	0
2001-01-13	-9999	0	0.125	0	0.999	0.001
2001-01-14	-9999	0	0.125	0	0.999	0.001
2001-01-15	-9999	0	0.126	0	0.998	0.002
2001-01-16	-9999	0	0.126	0	0.997	0.003
2001-01-17	-9999	0	0.126	0	0.997	0.003
2001-01-18	-9999	0	0.126	0	0.997	0.003
2001-01-19	-9999	0	0.127	0	0.997	0.003
2001-01-20	-9999	0	0.127	0	0.997	0.003
2001-01-21	-9999	0	0.127	0	0.997	0.003
2001-01-22	-9999	0	0.127	0	0.997	0.003
2001-01-23	-9999	0	0.127	0	0.997	0.003
2001-01-24	-9999	0	0.127	0	0.997	0.003
2001-01-25	-9999	0	0.127	0	0.997	0.003
2001-01-26	-9999	0	0.127	0	0.997	0.003
2001-01-27	-9999	0	0.127	0	0.997	0.003
2001-01-28	-9999	0	0.127	0	0.997	0.003
2001-01-29	-9999	0	0.127	0	0.997	0.003
2001-01-30	-9999	0	0.127	0	0.997	0.003
2001-01-31	-9999	0	0.127	0	0.996	0.004
2001-02-01	-9999	0	0.127	0	0.996	0.004
2001-02-02	-9999	0	0.128	0	0.996	0.004
2001-02-03	-9999	0	0.128	0	0.995	0.005
2001-02-04	-9999	0	0.128	0	0.995	0.005
2001-02-05	-9999	0	0.128	0	0.995	0.005
2001-02-06	-9999	0	0.129	0	0.995	0.005
2001-02-07	-9999	0	0.129	0	0.995	0.005
2001-02-08	-9999	0	0.129	0	0.995	0.005
2001-02-09	-9999	0	0.129	0	0.994	0.006
2001-02-10	-9999	0	0.129	0	0.994	0.006
2001-02-11	-9999	0	0.129	0	0.994	0.006
2001-02-12	-9999	0	0.13	0	0.993	0.007
2001-02-13	-9999	0	0.131	0	0.992	0.008
2001-02-14	-9999	0	0.132	0	0.991	0.009
2001-02-15	-9999	0	0.133	0	0.99	0.01
2001-02-16	-9999	0	0.133	0	0.99	0.01
2001-02-17	-9999	0	0.133	0	0.99	0.01
2001-02-18	-9999	0	0.133	0	0.99	0.01
2001-02-19	-9999	0	0.133	0	0.99	0.01
2001-02-20	-9999	0	0.133	0	0.99	0.01
2001-02-21	-9999	0	0.133	0	0.99	0.01
2001-02-22	-9999	0	0.133	0	0.99	0.01
2001-02-23	-9999	0	0.133	0	0.99	0.01
2001-02-24	-9999	0	0.133	0	0.99	0.01
2001-02-25	-9999	0	0.133	0	0.99	0.01
2001-02-26	-9999	0	0.133	0	0.99	0.01
2001-02-27	-9999	0	0.133	0	0.99	0.01
2001-02-28	-9999	0	0.133	0	0.99	0.01
2001-03-01	-9999	0	0.133	0	0.989	0.011
2001-03-02	-9999	0	0.133	0	0.989	0.011
2001-03-03	-9999	0	0.133	0	0.989	0.011
2001-03-04	-9999	0	0.133	0	0.989	0.011
2001-03-05	-9999	0	0.133	0	0.989	0.011
2001-03-06	-9999	0	0.133	0	0.989	0.011
2001-03-07	-9999	0	0.133	0	0.989	0.011
2001-03-08	-9999	0	0.133	0	0.989	0.011
2001-03-09	-9999	0	0.134	0	0.989	0.011
2001-03-10	-9999	0	0.134	0	0.989	0.011
2001-03-11	-9999	0	0.134	0.038	0.989	0.011
2001-03-12	-9999	0	0.134	0.946	0.988	0.012
2001-03-13	-9999	0	0.134	0	0.988	0.012
2001-03-14	-9999	0	0.134	0	0.988	0.012
2001-03-15	-9999	0	0.134	0	0.988	0.012
2001-03-16	-9999	0	0.134	0	0.988	0.012
2001-03-17	-9999	0	0.134	0.569	1	0
2001-03-18	-9999	0	0.134	0	1	0
2001-03-19	-9999	0	0.134	0.788	1	0
2001-03-20	-9999	0	0.134	0	1	0
2001-03-21	-9999	0	0.136	0	0.998	0.002
2001-03-22	-9999	0	0.137	0	0.998	0.002
2001-03-23	-9999	0	0.137	0	0.997	0.003
2001-03-24	-9999	0	0.137	0	0.997	0.003
2001-03-25	-9999	0	0.137	0	0.997	0.003
2001-03-26	-9999	0	0.137	0	0.997	0.003
2001-03-27	-9999	0	0.137	0.506	0.997	0.003
2001-03-28	-9999	0	0.137	0	0.997	0.003
2001-03-29	-9999	0	0.137	0.508	0.997	0.003
2001-03-30	-9999	0	0.137	0	0.997	0.003
2001-03-31	-9999	0	0.137	0	0.997	0.003
2001-04-01	-9999	0	0.137	0	0.997	0.003
2001-04-02	-9999	0	0.137	0	0.997	0.003
2001-04-03	-9999	0	0.137	0.145	0.997	0.003
2001-04-04	-9999	0	0.137	1.276	0.997	0.003
2001-04-05	-9999	0	0.137	0.096	1	0
2001-04-06	-9999	0	0.135	0.265	1	0
2001-04-07	-9999	0	0.132	0.467	1	0
2001-04-08	-9999	0	0.133	0.238	1	0
2001-04-09	-9999	0	0.134	0.146	0.999	0.001
2001-04-10	-9999	0	0.134	0.19	0.998	0.002
2001-04-11	-9999	0	0.137	0.125	0.995	0.005
2001-04-12	-9999	0	0.14	0.102	0.992	0.008
2001-04-13	-9999	0	0.142	0.133	0.99	0.01
2001-04-14	-9999	0	0.145	0.016	0.986	0.014
2001-04-15	-9999	0.001	0.149	0	0.982	0.018
2001-04-16	-9999	0.001	0.151	0	0.979	0.021
2001-04-17	-9999	0.001	0.154	0	0.977	0.023
2001-04-18	-9999	0.001	0.152	0.524	1	0
2001-04-19	-9999	0	0.151	0.41	1	0
2001-04-20	-9999	0	0.153	0.184	0.998	0.002
2001-04-21	-9999	0	0.156	0	0.994	0.006
2001-04-22	-9999	0	0.158	0.099	0.992	0.008
2001-04-23	-9999	0	0.158	0.261	1	0
2001-04-24	-9999	0	0.155	0.508	1	0
2001-04-25	-9999	0	0.15	0.702	1	0
2001-04-26	-9999	0	0.146	2.115	1	0
2001-04-27	-9999	0	0.139	3.401	1	0
2001-04-28	-9999	0	0.129	5.696	1	0
2001-04-29	-9999	0	0.12	4.766	1	0
2001-04-30	-9999	0	0.114	3.748	1	0
2001-05-01	-9999	0	0.108	3.105	1	0
2001-05-02	-9999	0	0.104	2.149	1	0
2001-05-03	-9999	0	0.1	1.918	1	0
2001-05-04	-9999	0	0.093	3.088	1	0
2001-05-05	-9999	0	0.084	3.618	1	0
2001-05-06	-9999	0	0.077	2.25	1	0
2001-05-07	-9999	0	0.073	1.44	1	0
2001-05-08	-9999	0	0.068	1.623	1	0
2001-05-09	-9999	0	0.062	1.934	1	0
2001-05-10	-9999	0	0.057	1.492	1	0
2001-05-11	-9999	0	0.05	1.637	1	0
2001-05-12	-9999	0	0.042	1.986	1	0
2001-05-13	-9999	0	0.033	2.228	1	0
2001-05-14	-9999	0	0.022	2.13	1	0
2001-05-15	-9999	0	0.014	1.668	1	0
2001-05-16	-9999	0	0.007	1.123	1	0
2001-05-17	-9999	0	0	1.182	1	0
2001-05-18	-9999	0	0	0.474	1	0
2001-05-19	-9999	0	0	0.322	1	0
2001-05-20	-9999	0	0.01	0.635	0.99	0.01
2001-05-21	-9999	0	0.007	1.362	1	0
2001-05-22	-9999	0	0.002	1.784	1	0
2001-05-23	-9999	0	0	1.753	1	0
2001-05-24	-9999	0	0	1.719	1	0
2001-05-25	-9999	0	0	1.548	1	0
2001-05-26	-9999	0	0	1.435	1	0
2001-05-27	-9999	0	0	1.207	1	0
2001-05-28	-9999	0	0	1.124	1	0
2001-05-29	-9999	0	0	1.187	1	0
2001-05-30	-9999	0	0	1.149	1	0
2001-05-31	-9999	0	0	0.975	1	0
2001-06-01	-9999	0	0	1.225	1	0
2001-06-02	-9999	0	0	1.329	1	0
2001-06-03	-9999	0	0	1.168	1	0
2001-06-04	-9999	0	0	0.983	1	0
2001-06-05	-9999	0	0	0.87	1	0
2001-06-06	-9999	0	0	1.298	1	0
2001-06-07	-9999	0	0	1.752	1	0
2001-06-08	-9999	0	0	1.814	1	0
2001-06-09	-9999	0	0	1.825	1	0
2001-06-10	-9999	0	0	1.393	1	0
2001-06-11	-9999	0	0	1.081	1	0
2001-06-12	-9999	0	0	0.747	1	0
2001-06-13	-9999	0	0	0.757	1	0
2001-06-14	-9999	0	0	0.703	1	0
2001-06-15	-9999	0	0	0.581	1	0
2001-06-16	-9999	0	0	0.592	1	0
2001-06-17	-9999	0	0	0.85	1	0
2001-06-18	-9999	0	0	0.788	1	0
2001-06-19	-9999	0	0	1.028	1	0
2001-06-20	-9999	0	0	1.101	1	0
2001-06-21	-9999	0	0	1.239	1	0
2001-06-22	-9999	0	0	1.318	1	0
2001-06-23	-9999	0	0	0.955	1	0
2001-06-24	-9999	0	0	1.24	1	0
2001-06-25	-9999	0	0	1.42	1	0
2001-06-26	-9999	0	0	1.079	1	0
2001-06-27	-9999	0	0	1.197	1	0
2001-06-28	-9999	0	0	1.437	1	0
2001-06-29	-9999	0	0	1.422	1	0
2001-06-30	-9999	0	0	0.942	1	0
2001-07-01	-9999	0	0	0.92	1	0
2001-07-02	-9999	0	0	0.962	1	0
2001-07-03	-9999	0	0	1.028	1	0
2001-07-04	-9999	0	0	0.876	1	0
2001-07-05	-9999	0	0	1.019	1	0
2001-07-06	-9999	0	0	0.707	1	0
2001-07-07	-9999	0	0	0.592	1	0
2001-07-08	-9999	0	0	0.535	1	0
2001-07-09	-9999	0	0	0.403	1	0
2001-07-10	-9999	0	0	0.324	1	0
2001-07-11	-9999	0	0	0.264	1	0
2001-07-12	-9999	0	0	0.203	1	0
2001-07-13	-9999	0	0	0.183	1	0
2001-07-14	-9999	0	0	0.21	1	0
2001-07-15	-9999	0	0	0.232	1	0
2001-07-16	-9999	0	0	0.825	1	0
2001-07-17	-9999	0	0	1.859	1	0
2001-07-18	-9999	0	0	2.002	1	0
2001-07-19	-9999	0	0	1.674	1	0
2001-07-20	-9999	0	0	1.322	1	0
2001-07-21	-9999	0	0	1.253	1	0
2001-07-22	-9999	0	0	0.898	1	0
2001-07-23	-9999	0	0.03	1.226	0.97	0.03
2001-07-24	-9999	0.001	0.026	5.187	1	0
2001-07-25	-9999	0	0.033	6.326	0.993	0.007
2001-07-26	-9999	0	0.033	5.868	0.993	0.007
2001-07-27	-9999	0	0.026	6.197	1	0
2001-07-28	-9999	0	0.016	7.504	1	0
2001-07-29	-9999	0	0.023	6.002	0.993	0.007
2001-07-30	-9999	0	0.017	6.269	1	0
2001-07-31	-9999	0	0.01	6.183	1	0
2001-08-01	-9999	0	0.003	5.985	1	0
2001-08-02	-9999	0	0.001	5.319	1	0
2001-08-03	-9999	0	0	4.426	1	0
2001-08-04	-9999	0	0	3.875	1	0
2001-08-05	-9999	0	0	2.476	1	0
2001-08-06	-9999	0	0	1.896	1	0
2001-08-07	-9999	0	0	1.6	1	0
2001-08-08	-9999	0	0	1.392	1	0
2001-08-09	-9999	0	0	1.261	1	0
2001-08-10	-9999	0	0	1.26	1	0
2001-08-11	-9999	0	0	1.202	1	0
2001-08-12	-9999	0	0	0.97	1	0
2001-08-13	-9999	0	0	0.987	1	0
2001-08-14	-9999	0	0	1.262	1	0
2001-08-15	-9999	0	0	1.17	1	0
2001-08-16	-9999	0	0	1.124	1	0
2001-08-17	-9999	0	0	0.963	1	0
2001-08-18	-9999	0	0	0.83	1	0
2001-08-19	-9999	0	0	0.713	1	0
2001-08-20	-9999	0	0	0.488	1	0
2001-08-21	-9999	0	0	0.418	1	0
2001-08-22	-9999	0	0	0.427	1	0
2001-08-23	-9999	0	0	0.449	1	0
2001-08-24	-9999	0	0	0.315	1	0
2001-08-25	-9999	0	0	0.217	1	0
2001-08-26	-9999	0	0	0.206	1	0
2001-08-27	-9999	0	0	0.198	1	0
2001-08-28	-9999	0	0	0.179	1	0
2001-08-29	-9999	0	0	0.135	1	0
2001-08-30	-9999	0	0	0.105	1	0
2001-08-31	-9999	0	0	0.111	1	0
2001-09-01	-9999	0	0	0.113	1	0
2001-09-02	-9999	0	0	0.091	1	0
2001-09-03	-9999	0	0	0.069	1	0
2001-09-04	-9999	0	0	0.076	1	0
2001-09-05	-9999	0	0	0.079	1	0
2001-09-06	-9999	0	0	0.058	1	0
2001-09-07	-9999	0	0	0.043	1	0
2001-09-08	-9999	0	0	0.231	1	0
2001-09-09	-9999	0	0	0.275	1	0
2001-09-10	-9999	0	0	0.245	1	0
2001-09-11	-9999	0	0	0.189	1	0
2001-09-12	-9999	0	0	0.159	1	0
2001-09-13	-9999	0	0	0.238	1	0
2001-09-14	-9999	0	0	0.298	1	0
2001-09-15	-9999	0	0	0.277	1	0
2001-09-16	-9999	0	0	0.255	1	0
2001-09-17	-9999	0	0	0.197	1	0
2001-09-18	-9999	0	0	0.205	1	0
2001-09-19	-9999	0	0	0.202	1	0
2001-09-20	-9999	0	0	0.325	1	0
2001-09-21	-9999	0	0	0.267	1	0
2001-09-22	-9999	0	0	0.466	1	0
2001-09-23	-9999	0	0	0.367	1	0
2001-09-24	-9999	0	0	0.542	1	0
2001-09-25	-9999	0	0	0.586	1	0
2001-09-26	-9999	0	0	0.535	1	0
2001-09-27	-9999	0	0	0.456	1	0
2001-09-28	-9999	0	0	0.407	1	0
2001-09-29	-9999	0	0	0.315	1	0
2001-09-30	-9999	0	0	0.248	1	0
2001-10-01	-9999	0	0	0.173	1	0
2001-10-02	-9999	0	0	0.184	1	0
2001-10-03	-9999	0	0	0.137	1	0
2001-10-04	-9999	0	0	0.061	1	0
2001-10-05	-9999	0	0	0	1	0
2001-10-06	-9999	0	0	0.097	1	0
2001-10-07	-9999	0	0	0.138	1	0
2001-10-08	-9999	0	0	0.13	1	0
2001-10-09	-9999	0	0	0.104	1	0
2001-10-10	-9999	0	0	0.101	1	0
2001-10-11	-9999	0	0	0.123	1	0
2001-10-12	-9999	0	0	0.101	1	0
2001-10-13	-9999	0	0	0.259	1	0
2001-10-14	-9999	0	0	0.321	1	0
2001-10-15	-9999	0	0	0.165	1	0
2001-10-16	-9999	0	0	0.06	1	0
2001-10-17	-9999	0	0	0.327	1	0
2001-10-18	-9999	0	0	0.161	1	0
2001-10-19	-9999	0	0	0.269	1	0
2001-10-20	-9999	0	0	0.042	1	0
2001-10-21	-9999	0	0.001	0.014	1	0
2001-10-22	-9999	0	0.004	0	0.996	0.004
2001-10-23	-9999	0	0.004	0	0.996	0.004
2001-10-24	-9999	0	0.004	0	0.996	0.004
2001-10-25	-9999	0	0.004	0	0.996	0.004
2001-10-26	-9999	0	0.005	0	0.996	0.004
2001-10-27	-9999	0	0.003	1.106	1	0
2001-10-28	-9999	0	0.003	0.022	1	0
2001-10-29	-9999	0	0.003	0	1	0
2001-10-30	-9999	0	0.002	0.174	1	0
2001-10-31	-9999	0	0.001	0.42	1	0
2001-11-01	-9999	0	0.001	0.491	1	0
2001-11-02	-9999	0	0	0.174	1	0
2001-11-03	-9999	0	0	0.26	1	0
2001-11-04	-9999	0	0	0.355	1	0
2001-11-05	-9999	0	0	0.307	1	0
2001-11-06	-9999	0	0	0.167	1	0
2001-11-07	-9999	0	0.005	0.158	0.996	0.004
2001-11-08	-9999	0	0.005	0.08	0.996	0.004
2001-11-09	-9999	0	0.004	0.064	1	0
2001-11-10	-9999	0	0.004	0.01	1	0
2001-11-11	-9999	0	0.004	0.029	1	0
2001-11-12	-9999	0	0.003	0.26	1	0
2001-11-13	-9999	0	0.003	0.201	1	0
2001-11-14	-9999	0	0	0.928	1	0
2001-11-15	-9999	0	0	0.348	1	0
2001-11-16	-9999	0	0	0.778	1	0
2001-11-17	-9999	0	0	0.249	1	0
2001-11-18	-9999	0	0	0	1	0
2001-11-19	-9999	0	0	0	1	0
2001-11-20	-9999	0	0	0.045	1	0
2001-11-21	-9999	0	0	0	1	0
2001-11-22	-9999	0	0	0.006	1	0
2001-11-23	-9999	0	0	0	1	0
2001-11-24	-9999	0	0.001	0	1	0
2001-11-25	-9999	0	0.001	0	0.999	0.001
2001-11-26	-9999	0	0.002	0	0.998	0.002
2001-11-27	-9999	0	0.002	0	0.998	0.002
2001-11-28	-9999	0	0.002	0	0.998	0.002
2001-11-29	-9999	0	0.002	0	0.998	0.002
2001-11-30	-9999	0	0.003	0	0.997	0.003
2001-12-01	-9999	0	0.004	0	0.996	0.004
2001-12-02	-9999	0	0.004	0	0.996	0.004
2001-12-03	-9999	0	0.009	0	0.991	0.009
2001-12-04	-9999	0	0.011	0	0.99	0.01
2001-12-05	-9999	0	0.011	0	0.99	0.01
2001-12-06	-9999	0	0.011	0	0.99	0.01
2001-12-07	-9999	0	0.011	0	0.99	0.01
2001-12-08	-9999	0	0.011	0	0.99	0.01
2001-12-09	-9999	0	0.012	0.399	0.988	0.012
2001-12-10	-9999	0	0.012	0	0.988	0.012
2001-12-11	-9999	0	0.012	0	0.988	0.012
2001-12-12	-9999	0	0.012	0	0.988	0.012
2001-12-13	-9999	0	0.012	0	0.988	0.012
2001-12-14	-9999	0	0.012	0	0.988	0.012
2001-12-15	-9999	0	0.012	0	0.988	0.012
2001-12-16	-9999	0	0.012	0	0.988	0.012
2001-12-17	-9999	0	0.013	0	0.988	0.012
2001-12-18	-9999	0	0.013	0	0.988	0.012
2001-12-19	-9999	0	0.013	0	0.988	0.012
2001-12-20	-9999	0	0.013	0	0.988	0.012
2001-12-21	-9999	0	0.014	0	0.987	0.013
2001-12-22	-9999	0	0.014	0	0.987	0.013
2001-12-23	-9999	0	0.014	0	0.987	0.013
2001-12-24	-9999	0	0.014	0	0.987	0.013
2001-12-25	-9999	0	0.014	0	0.987	0.013
2001-12-26	-9999	0	0.014	0	0.987	0.013
2001-12-27	-9999	0	0.014	0	0.987	0.013
2001-12-28	-9999	0	0.014	0	0.986	0.014
2001-12-29	-9999	0	0.014	0	0.986	0.014
2001-12-30	-9999	0	0.014	0	0.986	0.014
2001-12-31	-9999	0	0.015	0	0.986	0.014
2002-01-01	-9999	0	0.015	0	0.986	0.014
2002-01-02	-9999	0	0.015	0	0.986	0.014
2002-01-03	-9999	0	0.015	0	0.986	0.014
2002-01-04	-9999	0	0.015	0	0.986	0.014
2002-01-05	-9999	0	0.015	0	0.986	0.014
2002-01-06	-9999	0	0.015	0	0.986	0.014
2002-01-07	-9999	0	0.015	0.397	0.986	0.014
2002-01-08	-9999	0	0.013	1.51	1	0
2002-01-09	-9999	0	0.014	0	1	0
2002-01-10	-9999	0	0.014	0	1	0
2002-01-11	-9999	0	0.014	0	1	0
2002-01-12	-9999	0	0.014	0	1	0
2002-01-13	-9999	0	0.014	0	0.999	0.001
2002-01-14	-9999	0	0.015	0	0.999	0.001
2002-01-15	-9999	0	0.016	0	0.998	0.002
2002-01-16	-9999	0	0.017	0	0.997	0.003
2002-01-17	-9999	0	0.017	0	0.997	0.003
2002-01-18	-9999	0	0.017	0	0.997	0.003
2002-01-19	-9999	0	0.017	0	0.997	0.003
2002-01-20	-9999	0	0.017	0	0.996	0.004
2002-01-21	-9999	0	0.018	0	0.995	0.005
2002-01-22	-9999	0	0.018	0	0.995	0.005
2002-01-23	-9999	0	0.019	0	0.995	0.005
2002-01-24	-9999	0	0.019	0	0.995	0.005
2002-01-25	-9999	0	0.019	0	0.995	0.005
2002-01-26	-9999	0	0.019	0	0.995	0.005
2002-01-27	-9999	0	0.02	0	0.994	0.006
2002-01-28	-9999	0	0.02	0	0.994	0.006
2002-01-29	-9999	0	0.02	0	0.994	0.006
2002-01-30	-9999	0	0.02	0	0.994	0.006
2002-01-31	-9999	0	0.02	0	0.994	0.006
2002-02-01	-9999	0	0.02	0	0.994	0.006
2002-02-02	-9999	0	0.02	0	0.994	0.006
2002-02-03	-9999	0	0.02	0	0.994	0.006
2002-02-04	-9999	0	0.02	0	0.994	0.006
2002-02-05	-9999	0	0.02	0	0.994	0.006
2002-02-06	-9999	0	0.02	0	0.994	0.006
2002-02-07	-9999	0	0.02	0	0.993	0.007
2002-02-08	-9999	0	0.02	0	0.993	0.007
2002-02-09	-9999	0	0.02	0	0.993	0.007
2002-02-10	-9999	0	0.02	0	0.993	0.007
2002-02-11	-9999	0	0.023	0.441	0.991	0.009
2002-02-12	-9999	0	0.023	0	0.991	0.009
2002-02-13	-9999	0	0.023	0	0.991	0.009
2002-02-14	-9999	0	0.023	0	0.991	0.009
2002-02-15	-9999	0	0.023	0	0.991	0.009
2002-02-16	-9999	0	0.023	0	0.991	0.009
2002-02-17	-9999	0	0.023	0.402	0.991	0.009
2002-02-18	-9999	0	0.023	0	0.991	0.009
2002-02-19	-9999	0	0.026	0	0.988	0.012
2002-02-20	-9999	0	0.026	0.032	0.988	0.012
2002-02-21	-9999	0	0.026	0	0.988	0.012
2002-02-22	-9999	0	0.026	0.253	0.988	0.012
2002-02-23	-9999	0	0.026	0	0.988	0.012
2002-02-24	-9999	0	0.026	0	0.988	0.012
2002-02-25	-9999	0	0.026	0	0.988	0.012
2002-02-26	-9999	0	0.026	0	0.988	0.012
2002-02-27	-9999	0	0.026	0	0.988	0.012
2002-02-28	-9999	0	0.026	0	0.988	0.012
2002-03-01	-9999	0	0.026	0	0.988	0.012
2002-03-02	-9999	0	0.026	0	0.988	0.012
2002-03-03	-9999	0	0.027	0	0.987	0.013
2002-03-04	-9999	0	0.027	0	0.987	0.013
2002-03-05	-9999	0	0.027	0	0.986	0.014
2002-03-06	-9999	0	0.027	0	0.986	0.014
2002-03-07	-9999	0	0.028	0	0.986	0.014
2002-03-08	-9999	0	0.028	0	0.986	0.014
2002-03-09	-9999	0	0.028	0	0.986	0.014
2002-03-10	-9999	0	0.028	0	0.985	0.015
2002-03-11	-9999	0	0.029	0	0.985	0.015
2002-03-12	-9999	0	0.031	0	0.983	0.017
2002-03-13	-9999	0	0.031	0	0.983	0.017
2002-03-14	-9999	0	0.032	0	0.982	0.018
2002-03-15	-9999	0	0.033	0	0.981	0.019
2002-03-16	-9999	0	0.034	0	0.98	0.02
2002-03-17	-9999	0	0.035	0	0.979	0.021
2002-03-18	-9999	0	0.036	0	0.978	0.022
2002-03-19	-9999	0	0.036	0	0.978	0.022
2002-03-20	-9999	0	0.036	0	0.978	0.022
2002-03-21	-9999	0	0.036	0	0.978	0.022
2002-03-22	-9999	0	0.036	0	0.978	0.022
2002-03-23	-9999	0	0.036	0	0.978	0.022
2002-03-24	-9999	0	0.036	0	0.978	0.022
2002-03-25	-9999	0	0.036	0	0.978	0.022
2002-03-26	-9999	0	0.036	0	0.978	0.022
2002-03-27	-9999	0	0.037	0.51	0.977	0.023
2002-03-28	-9999	0	0.037	0.138	0.977	0.023
2002-03-29	-9999	0	0.037	0	0.977	0.023
2002-03-30	-9999	0	0.037	0	0.977	0.023
