DATE	rout	cout	cilv	evap	fnca	fcon
UNITS	m3/s	m3/s	M(m3)	mm	-	-
2000-10-01	0.009	0	22.123	1.287	1	0
2000-10-02	0.008	0	21.954	0.867	1	0
2000-10-03	0.008	0	21.937	0.131	1	0
2000-10-04	0.037	0	21.938	0	1	0
2000-10-05	0.136	0	21.939	0	1	0
2000-10-06	0.11	0	21.941	0	1	0
2000-10-07	0.077	0	21.941	0	1	0
2000-10-08	0.053	0	21.926	0.053	1	0
2000-10-09	0.042	0	21.789	0.617	1	0
2000-10-10	0.034	0	21.642	0.671	1	0
2000-10-11	0.03	0	21.476	0.73	1	0
2000-10-12	0.041	0	21.328	0.631	1	0
2000-10-13	0.046	0	21.186	0.59	1	0
2000-10-14	0.038	0	21.054	0.538	1	0
2000-10-15	0.031	0	20.942	0.446	1	0
2000-10-16	0.029	0	20.782	0.613	1	0
2000-10-17	0.036	0	20.585	0.73	1	0
2000-10-18	0.037	0	20.398	0.67	1	0
2000-10-19	0.037	0	20.131	0.935	1	0
2000-10-20	0.035	0	20.021	0.38	1	0
2000-10-21	0.034	0	19.813	0.691	1	0
2000-10-22	0.03	0	19.603	0.678	1	0
2000-10-23	0.026	0	19.436	0.529	1	0
2000-10-24	0.024	0	19.219	0.668	1	0
2000-10-25	0.026	0	19.284	0.815	0.998	0.002
2000-10-26	0.028	0	19.128	0.853	1	0
2000-10-27	0.024	0	19.128	0	1	0
2000-10-28	0.038	0	19.052	0.173	1	0
2000-10-29	0.038	0	19.035	1.33	1	0
2000-10-30	0.08	0	19.407	1.901	0.991	0.009
2000-10-31	0.089	0.001	19.25	1.987	1	0
2000-11-01	0.123	0.001	19.283	0.951	0.999	0.001
2000-11-02	0.072	0	20.679	0.152	0.963	0.037
2000-11-03	-9999	0.01	20.757	0	0.961	0.039
2000-11-04	-9999	0.02	20.834	0	0.959	0.041
2000-11-05	-9999	0.026	20.913	0.278	0.957	0.043
2000-11-06	-9999	0.037	21.057	0	0.954	0.046
2000-11-07	-9999	0.048	21.547	0	0.941	0.059
2000-11-08	-9999	0.06	22.069	0	0.928	0.072
2000-11-09	-9999	0.071	22.357	0	0.921	0.079
2000-11-10	-9999	0.078	22.524	0	0.917	0.083
2000-11-11	-9999	0.082	22.608	0	0.914	0.086
2000-11-12	-9999	0.082	22.683	0	0.913	0.087
2000-11-13	-9999	0.079	22.751	0	0.911	0.089
2000-11-14	-9999	0.076	22.812	0	0.909	0.091
2000-11-15	-9999	0.072	22.869	0	0.908	0.092
2000-11-16	-9999	0.067	22.929	0	0.906	0.094
2000-11-17	-9999	0.063	22.999	0	0.905	0.095
2000-11-18	-9999	0.058	23.207	0	0.9	0.1
2000-11-19	-9999	0.055	23.282	0	0.898	0.102
2000-11-20	-9999	0.051	23.316	0	0.897	0.103
2000-11-21	-9999	0.048	23.347	0	0.896	0.104
2000-11-22	-9999	0.044	23.375	0	0.895	0.105
2000-11-23	-9999	0.04	23.401	0	0.895	0.105
2000-11-24	-9999	0.037	23.424	0	0.894	0.106
2000-11-25	-9999	0.034	23.445	0	0.894	0.106
2000-11-26	-9999	0.031	23.464	0	0.893	0.107
2000-11-27	-9999	0.029	23.482	0	0.893	0.107
2000-11-28	-9999	0.026	23.96	0	0.881	0.119
2000-11-29	-9999	0.025	23.983	0	0.88	0.12
2000-11-30	-9999	0.023	23.995	0	0.88	0.12
2000-12-01	-9999	0.021	24.008	0	0.879	0.121
2000-12-02	-9999	0.02	24.019	0	0.879	0.121
2000-12-03	-9999	0.018	24.03	0	0.879	0.121
2000-12-04	-9999	0.017	24.04	0	0.879	0.121
2000-12-05	-9999	0.015	24.052	0	0.878	0.122
2000-12-06	-9999	0.014	24.215	0	0.874	0.126
2000-12-07	-9999	0.013	24.495	0	0.867	0.133
2000-12-08	-9999	0.012	24.558	0	0.866	0.134
2000-12-09	-9999	0.011	24.688	0	0.862	0.138
2000-12-10	-9999	0.01	24.693	0	0.862	0.138
2000-12-11	-9999	0.009	24.697	0	0.862	0.138
2000-12-12	-9999	0.009	24.702	0	0.862	0.138
2000-12-13	-9999	0.008	24.705	0	0.862	0.138
2000-12-14	-9999	0.007	24.794	0	0.86	0.14
2000-12-15	-9999	0.007	25.044	0	0.853	0.147
2000-12-16	-9999	0.006	25.288	0	0.847	0.153
2000-12-17	-9999	0.006	25.556	0	0.841	0.159
2000-12-18	-9999	0.005	25.721	0	0.836	0.164
2000-12-19	-9999	0.005	26.044	0	0.828	0.172
2000-12-20	-9999	0.005	26.373	0	0.82	0.18
2000-12-21	-9999	0.004	26.376	0	0.82	0.18
2000-12-22	-9999	0.004	26.38	0	0.82	0.18
2000-12-23	-9999	0.004	26.381	0	0.82	0.18
2000-12-24	-9999	0.004	26.383	0	0.82	0.18
2000-12-25	-9999	0.003	26.384	0	0.82	0.18
2000-12-26	-9999	0.003	26.388	0	0.82	0.18
2000-12-27	-9999	0.003	26.392	0	0.82	0.18
2000-12-28	-9999	0.002	26.528	0	0.816	0.184
2000-12-29	-9999	0.002	26.567	0	0.815	0.185
2000-12-30	-9999	0.002	26.569	0	0.815	0.185
2000-12-31	-9999	0.002	26.57	0	0.815	0.185
2001-01-01	-9999	0.002	26.572	0	0.815	0.185
2001-01-02	-9999	0.002	26.59	0	0.815	0.185
2001-01-03	-9999	0.001	26.591	0	0.815	0.185
2001-01-04	-9999	0.001	26.591	0	0.815	0.185
2001-01-05	-9999	0.001	26.593	0	0.815	0.185
2001-01-06	-9999	0.001	26.596	0.346	0.814	0.186
2001-01-07	-9999	0.041	26.641	0	0.813	0.187
2001-01-08	-9999	0.081	26.698	0	0.812	0.188
2001-01-09	-9999	0.107	26.754	0	0.81	0.19
2001-01-10	-9999	0.121	26.806	0	0.809	0.191
2001-01-11	-9999	0.125	26.854	0	0.808	0.192
2001-01-12	-9999	0.123	26.898	0	0.807	0.193
2001-01-13	-9999	0.119	26.938	0	0.806	0.194
2001-01-14	-9999	0.112	26.975	0	0.805	0.195
2001-01-15	-9999	0.105	27.011	0	0.804	0.196
2001-01-16	-9999	0.097	27.044	0	0.803	0.197
2001-01-17	-9999	0.089	27.071	0	0.803	0.197
2001-01-18	-9999	0.082	27.097	0	0.802	0.198
2001-01-19	-9999	0.075	27.119	0	0.801	0.199
2001-01-20	-9999	0.069	27.139	0	0.801	0.199
2001-01-21	-9999	0.063	27.158	0	0.8	0.2
2001-01-22	-9999	0.057	27.174	0	0.8	0.2
2001-01-23	-9999	0.052	27.189	0	0.8	0.2
2001-01-24	-9999	0.048	27.203	0	0.799	0.201
2001-01-25	-9999	0.043	27.216	0	0.799	0.201
2001-01-26	-9999	0.039	27.228	0	0.799	0.201
2001-01-27	-9999	0.036	27.239	0	0.798	0.202
2001-01-28	-9999	0.033	27.248	0	0.798	0.202
2001-01-29	-9999	0.03	27.257	0	0.798	0.202
2001-01-30	-9999	0.027	27.271	0	0.798	0.202
2001-01-31	-9999	0.025	27.289	0	0.797	0.203
2001-02-01	-9999	0.022	27.302	0	0.797	0.203
2001-02-02	-9999	0.02	27.46	0	0.793	0.207
2001-02-03	-9999	0.019	27.466	0	0.793	0.207
2001-02-04	-9999	0.017	27.471	0	0.793	0.207
2001-02-05	-9999	0.016	27.497	0	0.792	0.208
2001-02-06	-9999	0.014	27.527	0	0.791	0.209
2001-02-07	-9999	0.013	27.531	0	0.791	0.209
2001-02-08	-9999	0.012	27.535	0	0.791	0.209
2001-02-09	-9999	0.011	27.538	0	0.791	0.209
2001-02-10	-9999	0.01	27.541	0	0.791	0.209
2001-02-11	-9999	0.009	27.545	0	0.791	0.209
2001-02-12	-9999	0.008	27.626	0	0.789	0.211
2001-02-13	-9999	0.007	27.778	0	0.785	0.215
2001-02-14	-9999	0.007	27.78	0	0.785	0.215
2001-02-15	-9999	0.006	27.846	0	0.783	0.217
2001-02-16	-9999	0.006	27.848	0	0.783	0.217
2001-02-17	-9999	0.005	27.85	0	0.783	0.217
2001-02-18	-9999	0.005	27.852	0	0.783	0.217
2001-02-19	-9999	0.004	27.853	0	0.783	0.217
2001-02-20	-9999	0.004	27.854	0	0.783	0.217
2001-02-21	-9999	0.004	27.863	0	0.783	0.217
2001-02-22	-9999	0.003	27.873	0	0.783	0.217
2001-02-23	-9999	0.003	27.881	0	0.782	0.218
2001-02-24	-9999	0.003	28.02	0	0.779	0.221
2001-02-25	-9999	0.002	28.087	0	0.777	0.223
2001-02-26	-9999	0.002	28.088	0	0.777	0.223
2001-02-27	-9999	0.002	28.089	0	0.777	0.223
2001-02-28	-9999	0.002	28.089	0	0.777	0.223
2001-03-01	0	0.002	28.09	0	0.777	0.223
2001-03-02	0	0.002	28.09	0	0.777	0.223
2001-03-03	0	0.001	28.091	0	0.777	0.223
2001-03-04	0	0.001	28.091	0	0.777	0.223
2001-03-05	0	0.001	28.091	0	0.777	0.223
2001-03-06	0	0.001	28.091	0	0.777	0.223
2001-03-07	0	0.001	28.092	0	0.777	0.223
2001-03-08	0	0.001	28.092	0	0.777	0.223
2001-03-09	0	0.001	28.123	0	0.776	0.224
2001-03-10	0	0.001	28.231	0	0.774	0.226
2001-03-11	0	0.001	28.232	0	0.774	0.226
2001-03-12	0	0.001	28.308	0	0.772	0.228
2001-03-13	0	0.012	28.382	0.513	0.77	0.23
2001-03-14	0	0.121	28.479	0	0.767	0.233
2001-03-15	0	0.228	28.596	0	0.764	0.236
2001-03-16	0	0.298	28.712	0	0.762	0.238
2001-03-17	0	0.333	28.819	0	0.759	0.241
2001-03-18	0	0.345	28.918	0.228	0.756	0.244
2001-03-19	0	0.375	29.038	0	0.753	0.247
2001-03-20	0	0.397	29.175	0.059	0.75	0.25
2001-03-21	0	0.419	29.311	0	0.747	0.253
2001-03-22	0	0.428	29.424	0	0.744	0.256
2001-03-23	0	0.422	29.528	0	0.741	0.259
2001-03-24	0	0.407	29.621	0	0.739	0.261
2001-03-25	0	0.386	29.707	0	0.737	0.263
2001-03-26	0	0.361	29.783	0	0.735	0.265
2001-03-27	0	0.336	29.853	0	0.733	0.267
2001-03-28	0	0.311	29.917	0	0.731	0.269
2001-03-29	0	0.286	30.068	0.282	0.728	0.272
2001-03-30	0	0.347	30.488	0	0.717	0.283
2001-03-31	0	0.438	30.632	0	0.713	0.287
2001-04-01	0	0.503	30.763	0	0.71	0.29
2001-04-02	0	0.532	30.886	0	0.707	0.293
2001-04-03	0	0.535	31.032	0	0.703	0.297
2001-04-04	0	1.01	31.978	1.106	0.679	0.321
2001-04-05	0	1.575	32.466	0.423	0.667	0.333
2001-04-06	0.001	2.054	32.962	0.055	0.654	0.346
2001-04-07	0.001	2.461	33.438	1.452	0.642	0.358
2001-04-08	0.001	2.893	34.005	0.078	0.628	0.372
2001-04-09	0.004	3.159	34.523	0.724	0.615	0.385
2001-04-10	0.025	3.831	35.22	1.103	0.597	0.403
2001-04-11	0.306	5.251	36.22	1.409	0.571	0.429
2001-04-12	1.45	5.784	36.973	0.419	0.552	0.448
2001-04-13	3.06	6.406	37.761	0.994	0.531	0.469
2001-04-14	5.71	7.208	38.687	0.728	0.508	0.492
2001-04-15	3.27	7.355	39.357	0	0.491	0.509
2001-04-16	4.95	7.162	39.923	0	0.476	0.524
2001-04-17	5.05	6.854	40.418	0	0.464	0.536
2001-04-18	6.77	6.547	40.831	1.337	0.453	0.547
2001-04-19	10.7	6.954	41.366	1.123	0.44	0.56
2001-04-20	13.8	10.495	42.673	2.137	0.405	0.595
2001-04-21	12.9	11.501	43.416	0	0.386	0.614
2001-04-22	11.4	11.066	43.964	0	0.372	0.628
2001-04-23	10.5	10.108	44.387	0.644	0.362	0.638
2001-04-24	9.94	9.249	44.717	1.683	0.354	0.646
2001-04-25	9.73	9.084	44.969	2.568	0.347	0.653
2001-04-26	9.03	9.938	45.316	1.269	0.339	0.661
2001-04-27	8.21	11.18	45.644	2.33	0.331	0.669
2001-04-28	7.39	12.155	45.833	3.915	0.326	0.674
2001-04-29	6.8	12.121	45.93	4.468	0.324	0.676
2001-04-30	6.28	11.236	46.037	3.138	0.321	0.679
2001-05-01	5.81	9.925	46.51	2.654	0.309	0.691
2001-05-02	5.55	9.107	46.665	2.655	0.305	0.695
2001-05-03	4.81	8.399	46.705	2.723	0.304	0.696
2001-05-04	4.29	7.491	46.665	3.098	1	0
2001-05-05	3.78	4.9	46.897	3.925	0.981	0.019
2001-05-06	3.24	3.072	47.502	3.351	0.931	0.069
2001-05-07	2.69	2.054	47.85	2.249	0.903	0.097
2001-05-08	1.92	1.478	48.102	2.422	0.882	0.118
2001-05-09	1.29	1.112	48.137	3.671	0.879	0.121
2001-05-10	0.904	0.807	48.128	2.493	1	0
2001-05-11	0.706	0.513	48.014	3.31	1	0
2001-05-12	0.564	0.318	47.774	4.524	1	0
2001-05-13	0.465	0.198	47.459	5.324	1	0
2001-05-14	0.396	0.123	47.051	6.014	1	0
2001-05-15	0.354	0.076	47.105	4.139	0.996	0.004
2001-05-16	0.309	0.049	46.867	3.809	1	0
2001-05-17	0.264	0.03	46.623	3.654	1	0
2001-05-18	0.228	0.019	46.345	3.519	1	0
2001-05-19	0.199	0.012	46.076	2.983	1	0
2001-05-20	0.176	0.007	45.903	2.233	1	0
2001-05-21	0.159	0.005	45.81	1.356	1	0
2001-05-22	0.139	0.003	45.691	1.346	1	0
2001-05-23	0.128	0.002	45.504	1.705	1	0
2001-05-24	0.101	0.001	45.327	1.54	1	0
2001-05-25	0.101	0.001	45.107	1.668	1	0
2001-05-26	0.095	0	44.801	1.995	1	0
2001-05-27	0.082	0	44.417	2.224	1	0
2001-05-28	0.053	0	44.081	1.781	1	0
2001-05-29	0.04	0	43.74	1.648	1	0
2001-05-30	0.035	0	43.599	1.585	1	0
2001-05-31	0.028	0	43.332	1.658	1	0
2001-06-01	0.024	0	43.121	1.458	1	0
2001-06-02	0.023	0	42.846	1.542	1	0
2001-06-03	0.023	0	42.548	1.539	1	0
2001-06-04	0.02	0	42.252	1.417	1	0
2001-06-05	0.018	0	41.933	1.408	1	0
2001-06-06	0.016	0	41.875	1.341	1	0
2001-06-07	0.016	0	41.726	2.035	1	0
2001-06-08	0.014	0	41.373	2.684	1	0
2001-06-09	0.012	0	40.95	2.705	1	0
2001-06-10	0.01	0	40.529	2.385	1	0
2001-06-11	0.007	0	40.082	2.25	1	0
2001-06-12	0.004	0	39.723	1.647	1	0
2001-06-13	0.002	0	39.421	1.339	1	0
2001-06-14	0.001	0	39.335	1.199	1	0
2001-06-15	0.003	0	39.378	1.587	0.998	0.002
2001-06-16	0.002	0	39.132	2.004	1	0
2001-06-17	0.002	0	39.128	2.048	1	0
2001-06-18	0.003	0	39.409	2.499	0.986	0.014
2001-06-19	0.002	0.002	39.183	3.493	1	0
2001-06-20	0.001	0.002	38.89	3.591	1	0
2001-06-21	0	0.001	38.526	3.806	1	0
2001-06-22	0	0.001	38.041	4.258	1	0
2001-06-23	0	0	37.575	3.464	1	0
2001-06-24	0	0	37.297	2.823	1	0
2001-06-25	0	0	37.462	2.968	0.992	0.008
2001-06-26	0	0.001	37.158	3.615	1	0
2001-06-27	0	0.001	36.909	3.554	1	0
2001-06-28	0.004	0.001	37.466	3.529	0.974	0.026
2001-06-29	0.274	0.008	37.064	6.772	1	0
2001-06-30	0.162	0.006	36.815	3.917	1	0
2001-07-01	0.038	0.004	36.621	2.856	1	0
2001-07-02	0.016	0.002	36.304	3.73	1	0
2001-07-03	0.007	0.001	35.914	3.807	1	0
2001-07-04	0.004	0.001	35.583	2.834	1	0
2001-07-05	0.002	0.001	35.214	2.735	1	0
2001-07-06	0.001	0	34.797	2.847	1	0
2001-07-07	0	0	34.357	2.549	1	0
2001-07-08	0	0	33.874	2.449	1	0
2001-07-09	0	0	33.381	2.209	1	0
2001-07-10	0	0	32.967	1.678	1	0
2001-07-11	0	0	32.57	1.489	1	0
2001-07-12	0	0	32.154	1.461	1	0
2001-07-13	0	0	31.682	1.557	1	0
2001-07-14	0	0	31.415	1.428	1	0
2001-07-15	0	0	30.928	2.202	1	0
2001-07-16	0	0	30.609	1.947	1	0
2001-07-17	0	0	30.184	2.307	1	0
2001-07-18	0	0	29.694	2.474	1	0
2001-07-19	0	0	29.554	2.249	1	0
2001-07-20	0	0	29.404	3.121	1	0
2001-07-21	0	0	28.916	4.097	1	0
2001-07-22	0	0	28.447	3.349	1	0
2001-07-23	0	0	28.119	2.298	1	0
2001-07-24	0	0	27.78	2.028	1	0
2001-07-25	0	0	27.743	1.944	1	0
2001-07-26	0	0	27.649	3.193	1	0
2001-07-27	0	0	27.223	3.943	1	0
2001-07-28	0	0	26.786	3.492	1	0
2001-07-29	0	0	26.321	3.165	1	0
2001-07-30	0	0	25.903	2.47	1	0
2001-07-31	0	0	25.49	2.184	1	0
2001-08-01	0	0	25.309	1.886	1	0
2001-08-02	0	0	24.867	2.662	1	0
2001-08-03	0	0	24.306	2.924	1	0
2001-08-04	0	0	23.769	2.726	1	0
2001-08-05	0	0	23.262	2.391	1	0
2001-08-06	0	0	22.729	2.235	1	0
2001-08-07	0	0	22.147	2.176	1	0
2001-08-08	0	0	21.776	1.69	1	0
2001-08-09	0	0	21.414	1.537	1	0
2001-08-10	0	0	21.055	1.408	1	0
2001-08-11	0	0	20.63	1.545	1	0
2001-08-12	0	0	20.293	1.15	1	0
2001-08-13	0	0	19.884	1.309	1	0
2001-08-14	0	0	19.376	1.528	1	0
2001-08-15	0	0	18.968	1.181	1	0
2001-08-16	0	0	18.583	1.083	1	0
2001-08-17	0	0	18.163	1.135	1	0
2001-08-18	0	0	17.829	0.879	1	0
2001-08-19	0	0	17.444	0.982	1	0
2001-08-20	0	0	16.999	1.105	1	0
2001-08-21	0	0	16.516	1.181	1	0
2001-08-22	0	0	16.077	1.057	1	0
2001-08-23	0	0	15.531	1.28	1	0
2001-08-24	0	0	14.955	1.355	1	0
2001-08-25	0	0	14.491	1.104	1	0
2001-08-26	0	0	14.075	0.974	1	0
2001-08-27	0	0	13.631	1.018	1	0
2001-08-28	0	0	13.184	1.011	1	0
2001-08-29	0	0	12.738	1.029	1	0
2001-08-30	0	0	12.382	0.843	1	0
2001-08-31	0	0	12.09	0.689	1	0
2001-09-01	0	0	11.682	0.938	1	0
2001-09-02	0	0	11.236	1.01	1	0
2001-09-03	0	0	10.855	0.852	1	0
2001-09-04	0	0	10.4	1.006	1	0
2001-09-05	0	0	9.96	0.973	1	0
2001-09-06	0	0	9.656	0.877	1	0
2001-09-07	0	0	9.401	0.873	1	0
2001-09-08	0	0	9.282	0.91	1	0
2001-09-09	0	0	9.229	0.981	1	0
2001-09-10	0	0	9.013	1.267	1	0
2001-09-11	0	0	8.826	1.41	1	0
2001-09-12	0	0	8.642	1.069	1	0
2001-09-13	0	0	8.498	0.811	1	0
2001-09-14	0	0	8.259	1.214	1	0
2001-09-15	0	0	8.001	1.222	1	0
2001-09-16	0	0	7.716	1.255	1	0
2001-09-17	0	0	7.422	1.207	1	0
2001-09-18	0	0	7.153	1.046	1	0
2001-09-19	0	0	6.958	1.166	1	0
2001-09-20	0	0	6.954	1.45	1	0
2001-09-21	0	0	6.734	1.572	1	0
2001-09-22	0	0	7.007	1.305	0.995	0.005
2001-09-23	0	0	6.956	0.699	1	0
2001-09-24	0	0	6.816	1.436	1	0
2001-09-25	0	0	6.556	2.33	1	0
2001-09-26	0	0	6.268	2.35	1	0
2001-09-27	0	0	5.928	2.486	1	0
2001-09-28	0	0	5.571	2.5	1	0
2001-09-29	0	0	5.174	2.479	1	0
2001-09-30	0	0	4.921	1.434	1	0
2001-10-01	0	0	4.688	1.274	1	0
2001-10-02	0	0	4.491	1.057	1	0
2001-10-03	0	0	4.335	0.79	1	0
2001-10-04	0	0	4.242	0.498	1	0
2001-10-05	0	0	4.257	0.025	1	0
2001-10-06	0	0	4.238	0.072	1	0
2001-10-07	0	0	4.139	0.487	1	0
2001-10-08	0	0	3.927	0.938	1	0
2001-10-09	0	0	3.733	0.825	1	0
2001-10-10	0	0	3.565	0.697	1	0
2001-10-11	0	0	3.411	0.621	1	0
2001-10-12	0	0	3.213	0.758	1	0
2001-10-13	0	0	3.061	0.6	1	0
2001-10-14	0	0	3.054	0.419	1	0
2001-10-15	0	0	3.007	0.365	1	0
2001-10-16	0	0	3.019	0.042	1	0
2001-10-17	0	0	2.891	0.28	1	0
2001-10-18	0	0	2.802	0.436	1	0
2001-10-19	0	0	2.692	0.519	1	0
2001-10-20	0	0	2.681	0.154	1	0
2001-10-21	0	0	2.684	0.094	1	0
2001-10-22	0	0	2.929	0	0.996	0.004
2001-10-23	0	0	3.001	0	0.994	0.006
2001-10-24	0	0	3.013	0	0.994	0.006
2001-10-25	0	0.001	3.024	0	0.994	0.006
2001-10-26	0	0.001	3.036	0	0.994	0.006
2001-10-27	0	0.001	3.047	0	0.994	0.006
2001-10-28	0	0.001	3.009	1.232	1	0
2001-10-29	0	0	3.02	0	1	0
2001-10-30	0	0	2.994	0.27	1	0
2001-10-31	0	0	3.01	0.403	1	0
2001-11-01	0	0	3.023	0.626	0.999	0.001
2001-11-02	0	0	2.965	0.539	1	0
2001-11-03	0	0	2.911	0.46	1	0
2001-11-04	0	0	2.859	0.423	1	0
2001-11-05	0	0	2.701	0.995	1	0
2001-11-06	0	0	2.646	0.418	1	0
2001-11-07	0	0	3.111	0.08	0.992	0.008
2001-11-08	-9999	0	3.126	0	0.991	0.009
2001-11-09	-9999	0.001	3.137	0.235	0.991	0.009
2001-11-10	-9999	0.001	3.147	0	0.991	0.009
2001-11-11	-9999	0.001	3.158	0	0.991	0.009
2001-11-12	-9999	0.001	3.156	0.218	1	0
2001-11-13	-9999	0.001	3.166	0	1	0
2001-11-14	-9999	0	3.056	1.031	1	0
2001-11-15	-9999	0	2.922	1.106	1	0
2001-11-16	-9999	0	2.785	1.135	1	0
2001-11-17	-9999	0	2.636	1.183	1	0
2001-11-18	-9999	0	2.629	0.215	1	0
2001-11-19	-9999	0	2.639	0	1	0
2001-11-20	-9999	0	2.624	0.25	1	0
2001-11-21	-9999	0	2.634	0.034	1	0
2001-11-22	-9999	0	2.653	0.001	0.999	0.001
2001-11-23	-9999	0	2.66	0.054	0.999	0.001
2001-11-24	-9999	0	2.668	0.024	0.999	0.001
2001-11-25	-9999	0	2.695	0	0.999	0.001
2001-11-26	-9999	0	2.717	0	0.998	0.002
2001-11-27	-9999	0	2.757	0	0.998	0.002
2001-11-28	-9999	0	2.807	0	0.997	0.003
2001-11-29	-9999	0	2.879	0	0.995	0.005
2001-11-30	-9999	0	2.995	0	0.993	0.007
2001-12-01	-9999	0	3.021	0	0.993	0.007
2001-12-02	-9999	0.001	3.035	0	0.993	0.007
2001-12-03	-9999	0.001	3.045	0	0.993	0.007
2001-12-04	-9999	0.001	3.057	0	0.992	0.008
2001-12-05	-9999	0.001	3.36	0	0.987	0.013
2001-12-06	-9999	0.001	3.416	0	0.986	0.014
2001-12-07	-9999	0.001	3.426	0	0.986	0.014
2001-12-08	-9999	0.001	3.436	0	0.986	0.014
2001-12-09	-9999	0.001	3.45	0	0.985	0.015
2001-12-10	-9999	0.002	3.468	0	0.985	0.015
2001-12-11	-9999	0.002	3.484	0	0.985	0.015
2001-12-12	-9999	0.002	3.507	0	0.984	0.016
2001-12-13	-9999	0.002	3.516	0	0.984	0.016
2001-12-14	-9999	0.002	3.526	0	0.984	0.016
2001-12-15	-9999	0.002	3.538	0	0.984	0.016
2001-12-16	-9999	0.002	3.549	0	0.984	0.016
2001-12-17	-9999	0.002	3.559	0	0.983	0.017
2001-12-18	-9999	0.002	3.568	0	0.983	0.017
2001-12-19	-9999	0.002	3.577	0	0.983	0.017
2001-12-20	-9999	0.002	3.621	0	0.982	0.018
2001-12-21	-9999	0.002	4.452	0	0.967	0.033
2001-12-22	-9999	0.002	4.6	0	0.965	0.035
2001-12-23	-9999	0.003	4.609	0	0.965	0.035
2001-12-24	-9999	0.003	4.618	0	0.965	0.035
2001-12-25	-9999	0.003	4.627	0	0.964	0.036
2001-12-26	-9999	0.004	4.636	0	0.964	0.036
2001-12-27	-9999	0.004	4.653	0	0.964	0.036
2001-12-28	-9999	0.004	4.7	0	0.963	0.037
2001-12-29	-9999	0.004	4.817	0	0.961	0.039
2001-12-30	-9999	0.004	4.826	0	0.961	0.039
2001-12-31	-9999	0.004	4.835	0	0.961	0.039
2002-01-01	-9999	0.004	4.845	0	0.961	0.039
2002-01-02	-9999	0.004	4.853	0	0.96	0.04
2002-01-03	-9999	0.004	4.861	0	0.96	0.04
2002-01-04	-9999	0.004	4.87	0	0.96	0.04
2002-01-05	-9999	0.004	4.88	0	0.96	0.04
2002-01-06	-9999	0.004	4.889	0	0.96	0.04
2002-01-07	-9999	0.004	4.898	0.244	0.96	0.04
2002-01-08	-9999	0.004	4.854	1.722	1	0
2002-01-09	-9999	0.003	4.85	0.873	1	0
2002-01-10	-9999	0.002	4.863	0	1	0
2002-01-11	-9999	0.001	4.875	0	1	0
2002-01-12	-9999	0.001	4.887	0	0.999	0.001
2002-01-13	-9999	0	5.111	0	0.995	0.005
2002-01-14	-9999	0	5.322	0	0.991	0.009
2002-01-15	-9999	0.001	5.385	0	0.99	0.01
2002-01-16	-9999	0.001	5.467	0	0.989	0.011
2002-01-17	-9999	0.001	5.484	0	0.988	0.012
2002-01-18	-9999	0.001	5.497	0	0.988	0.012
2002-01-19	-9999	0.001	5.51	0	0.988	0.012
2002-01-20	-9999	0.001	5.586	0	0.986	0.014
2002-01-21	-9999	0.001	5.657	0	0.985	0.015
2002-01-22	-9999	0.001	5.669	0	0.985	0.015
2002-01-23	-9999	0.002	5.68	0	0.985	0.015
2002-01-24	-9999	0.002	5.693	0	0.984	0.016
2002-01-25	-9999	0.002	5.754	0	0.983	0.017
2002-01-26	-9999	0.002	6.011	0	0.979	0.021
2002-01-27	-9999	0.002	6.043	0	0.978	0.022
2002-01-28	-9999	0.002	6.052	0	0.978	0.022
2002-01-29	-9999	0.002	6.06	0	0.978	0.022
2002-01-30	-9999	0.002	6.069	0	0.978	0.022
2002-01-31	-9999	0.002	6.077	0	0.977	0.023
2002-02-01	-9999	0.002	6.086	0	0.977	0.023
2002-02-02	-9999	0.002	6.095	0	0.977	0.023
2002-02-03	-9999	0.002	6.103	0	0.977	0.023
2002-02-04	-9999	0.002	6.111	0	0.977	0.023
2002-02-05	-9999	0.002	6.119	0	0.977	0.023
2002-02-06	-9999	0.002	6.127	0	0.976	0.024
2002-02-07	-9999	0.002	6.136	0	0.976	0.024
2002-02-08	-9999	0.002	6.144	0	0.976	0.024
2002-02-09	-9999	0.002	6.152	0	0.976	0.024
2002-02-10	-9999	0.002	6.16	0	0.976	0.024
2002-02-11	-9999	0.002	6.18	0	0.976	0.024
2002-02-12	-9999	0.002	6.189	0	0.975	0.025
2002-02-13	-9999	0.002	6.197	0	0.975	0.025
2002-02-14	-9999	0.002	6.205	0	0.975	0.025
2002-02-15	-9999	0.002	6.213	0	0.975	0.025
2002-02-16	-9999	0.002	6.221	0	0.975	0.025
2002-02-17	-9999	0.002	6.228	0	0.975	0.025
2002-02-18	-9999	0.002	6.236	0	0.974	0.026
2002-02-19	-9999	0.002	6.243	0	0.974	0.026
2002-02-20	-9999	0.002	6.251	0	0.974	0.026
2002-02-21	-9999	0.002	6.259	0	0.974	0.026
2002-02-22	-9999	0.002	6.267	0	0.974	0.026
2002-02-23	-9999	0.002	6.282	0	0.974	0.026
2002-02-24	-9999	0.002	6.29	0	0.973	0.027
2002-02-25	-9999	0.002	6.298	0	0.973	0.027
2002-02-26	-9999	0.002	6.306	0	0.973	0.027
2002-02-27	-9999	0.002	6.315	0	0.973	0.027
2002-02-28	-9999	0.002	6.322	0	0.973	0.027
2002-03-01	0	0.002	6.329	0	0.973	0.027
2002-03-02	0	0.002	6.337	0	0.973	0.027
